,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
399,CNN Breaking News,@cnnbrk,2021-02-16T22:12:06.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","Houston's mayor says he expects 400,000 households to get power restored today https://cnn.it/37CIwUf
49
140
800",,49,140,800,[],https://twitter.com/cnnbrk/status/1361800548698251264
400,CNN Breaking News,@cnnbrk,2021-02-16T01:54:22.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 16일","The North Carolina GOP censured Sen. Richard Burr after he voted to convict Trump, who was acquitted of inciting an insurrection
cnn.com
Burr censured by North Carolina GOP for voting to convict Trump
The North Carolina Republican Party central committee voted Monday to censure Sen. Richard Burr for his vote to convict former President Donald Trump during his second impeachment trial -- a move...
583
300
965",,583,300,965,['https://pbs.twimg.com/card_img/1476084393278115841/LiJxWa6G?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361494095605215235
401,CNN Breaking News,@cnnbrk,2021-02-16T23:03:12.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","The Biden administration, in concert with Hill Democrats, is preparing to unveil legislation this week that seeks to provide a pathway to citizenship to the 11 million undocumented immigrants living in the United States
cnn.com
Democrats and Biden prepare to unveil bill that would provide a pathway to citizenship for undocu...
The Biden administration, in concert with Hill Democrats, is preparing to unveil legislation this week that seeks to provide a pathway to citizenship to the 11 million undocumented immigrants living...
117
302
1.4천",,117,302,1.4천,['https://pbs.twimg.com/card_img/1477520600969015296/qSD5hC36?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361813406370721794
402,CNN Breaking News,@cnnbrk,2021-02-16T14:29:28.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 16일","Marriott International president and CEO Arne Sorenson has died following a nearly two-year battle with pancreatic cancer, the hotel chain announces
cnn.com
Marriott CEO Arne Sorenson has died after pancreatic cancer fight
Marriott International's president and CEO Arne Sorenson died Monday following a nearly two-year battle with pancreatic cancer, the hotel chain announced Tuesday.
94
182
534",,94,182,534,['https://pbs.twimg.com/card_img/1478531801924911107/q4acpzGx?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361684121995608064
403,CNN Breaking News,@cnnbrk,2021-02-16T08:53:28.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 16일","Search and rescue teams are heading to Brunswick County, North Carolina to help find missing people after a tornado ripped through the area, leaving a trail of damage early Tuesday morning
cnn.com
3 people were killed and 10 more injured after a tornado struck coastal North Carolina
At least three people were killed and 10 more were injured after a tornado ripped through Brunswick County, North Carolina, late Monday, officials said.
55
224
583",,55,224,583,['https://pbs.twimg.com/card_img/1478617004852453377/4y40IP6I?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361599566982873091
404,CNN Breaking News,@cnnbrk,2021-02-16T19:41:16.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","Mexico's foreign minister says the Mexican delegation to the United Nations will file a complaint at the UN Security Council tomorrow concerning the ""inequality"" and ""inequity"" that he says impede vaccine access https://cnn.it/3u2qkNb
57
194
539",,57,194,539,[],https://twitter.com/cnnbrk/status/1361762589160652806
405,CNN Breaking News,@cnnbrk,2021-02-16T22:41:37.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","The Biden administration announced it has approved a possible $197 million sale of missiles to Egypt, just days after the Egyptian government is said to have detained family members of a US-based Egyptian American human rights activist
cnn.com
Biden administration approves arms sale to Egypt despite human rights concerns
The Biden administration on Tuesday announced it had approved a possible $197 million sale of missiles to Egypt, just days after the Egyptian government is said to have detained family members of a...
223
351
543",,223,351,543,['https://pbs.twimg.com/card_img/1476567081915195397/vQel2gBx?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361807978521853953
406,CNN Breaking News,@cnnbrk,2021-02-16T14:42:47.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 16일","The National Weather Center warns that ""another bout of significant winter weather"" is expected to hit parts of the South, the Mississippi Valley and the Ohio Valley today through Thursday. Follow live updates on severe weather in the US:
cnn.com
More winter weather will hit parts of the South and Central US today
A winter storm that has pummeled much of the United States will move through the Northeast on Tuesday, leaving a trail of destruction across some states unaccustomed to such harsh weather.
58
167
370",,58,167,370,['https://pbs.twimg.com/card_img/1479514002988355592/vHQPF3kq?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361687474905448452
407,CNN Breaking News,@cnnbrk,2021-02-17T17:32:50.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 18일","Rush Limbaugh has died at age 70. The conservative talk-radio pioneer began treatment for lung cancer just over a year ago.
cnn.com
Rush Limbaugh, conservative media icon, dead at 70 following battle with cancer
Rush Limbaugh, the conservative media icon who for decades used his perch as the king of talk-radio to shape the politics of both the Republican Party and nation, died Wednesday after a battle with...
1.5천
1.1천
2.8천",,1.5천,1.1천,2.8천,['https://pbs.twimg.com/card_img/1477451572946821121/xNpFnZlm?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1362092654771765249
408,CNN Breaking News,@cnnbrk,2021-02-17T22:19:41.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 18일","New studies suggest that Pfizer and Moderna's vaccines should protect against concerning new Covid-19 variants, including one first seen in South Africa
cnn.com
Lab studies suggest Pfizer, Moderna vaccines can protect against coronavirus variant
A new report published in the New England Journal of Medicine on Wednesday suggests that Pfizer-BioNTech's Covid-19 vaccine can protect people against concerning new coronavirus variants, including...
69
603
2.1천",,69,603,2.1천,[],https://twitter.com/cnnbrk/status/1362164846058496003
409,CNN Breaking News,@cnnbrk,2021-02-17T07:32:25.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","A US Navy warship sailed by islands claimed by China in the South China Sea on Wednesday, the second such sailing in as many weeks, as the Biden administration steps up the US' military presence in the disputed waters
cnn.com
US steps up challenges to Chinese-claimed islands in South China Sea
A US Navy warship sailed by islands claimed by China in the South China Sea on Wednesday, the second such sailing in as many weeks, as the Biden administration steps up the US' military presence in...
135
273
925",,135,273,925,['https://pbs.twimg.com/card_img/1479625826354143233/WG1jy9BM?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361941558753435654
410,CNN Breaking News,@cnnbrk,2021-02-17T22:22:42.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 18일","The New Jersey Attorney General's Office is investigating after video footage shows multiple police officers assaulting a Muslim Arab American teenager
cnn.com
New Jersey attorney general is investigating claims that police officers repeatedly punched an Arab...
The New Jersey Attorney General's Office is investigating after video footage shows multiple police officers assaulting a Muslim Arab American teenager.
169
687
1.5천",,169,687,1.5천,['https://pbs.twimg.com/card_img/1479257479821234176/iEriJcpo?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1362165604149518338
411,CNN Breaking News,@cnnbrk,2021-02-17T13:50:50.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","US retail sales grew 5.3% last month, the Commerce Department says, marking their first increase since September
cnn.com
US retail sales jump 5.3% in January
Retail sales increased last month, the Commerce Department said Wednesday, marking their first increase since September.
35
113
480",,35,113,480,['https://pbs.twimg.com/card_img/1480023357219348485/mLuRI4hI?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1362036787305213953
412,CNN Breaking News,@cnnbrk,2021-02-17T21:20:59.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 18일","President Joe Biden has spoken with his Israeli counterpart Benjamin Netanyahu, ending what had been a lengthy stretch without a call after Biden took office
cnn.com
Biden speaks with Netanyahu after delay raised questions
President Joe Biden spoke Wednesday with his Israeli counterpart Benjamin Netanyahu, ending what had been a lengthy stretch without a call after Biden took office.
109
113
543",,109,113,543,['https://pbs.twimg.com/card_img/1479738258393542659/vXINg2PO?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1362150072566378499
413,CNN Breaking News,@cnnbrk,2021-02-17T23:30:38.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 18일","The Houston Health Department in Texas will close coronavirus vaccination sites on Thursday due to the winter weather https://cnn.it/3rVnyHM
35
114
346",,35,114,346,[],https://twitter.com/cnnbrk/status/1362182699046338560
414,CNN Breaking News,@cnnbrk,2021-02-17T01:34:34.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 17일","Hedge fund Alden Global Capital will acquire the rest of what it does not already own of Tribune Publishing, owner of the Chicago Tribune, the New York Daily News and other local newspapers, in a deal valued at $630 million
cnn.com
Hedge fund Alden Global is buying newspaper chain Tribune Publishing
Hedge fund Alden Global Capital will acquire the rest of what it does not already own of Tribune Publishing, owner of the Chicago Tribune, the New York Daily News and other local newspapers, in a...
36
78
165",,36,78,165,['https://pbs.twimg.com/card_img/1479961766537105408/wQr6v2qA?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1361851500612513795
415,CNN Breaking News,@cnnbrk,2021-02-18T18:47:40.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 19일","Facing criticism for flying to Mexico while his state grapples with severe weather, Sen. Ted Cruz says he went because his daughters asked for a trip
cnn.com
Cruz calls Cancun, Mexico, trip 'a mistake' as Texans remain without power amid historic winter...
Sen. Ted Cruz said that flying to Cancun, Mexico, as a winter disaster in his home state left millions without power or water ""was obviously a mistake"" and that ""in hindsight I wouldn't have done it.""
2.2천
1.5천
3.7천",,2.2천,1.5천,3.7천,['https://pbs.twimg.com/card_img/1479191907481710597/_yzRpSXU?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1362473877469814785
