,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
85,BBC Breaking News,@BBCBreaking,2021-02-02T17:03:58.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 3일","France restricts AstraZeneca Covid vaccine to under-65s, citing lack of efficacy data for elderly people
bbc.co.uk
Covid: France restricts AstraZeneca vaccine to under-65s
It is the latest EU country to limit use of the jab citing lack of efficacy data for elderly people.
246
404
724",,246,404,724,['https://pbs.twimg.com/card_img/1478704734970445825/LHHhC6uz?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1356649575252185090
86,BBC Breaking News,@BBCBreaking,2021-02-02T15:02:01.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 3일","Scotland's youngest pupils likely to return to primary schools and nurseries full-time from 22 February in phased school reopening
bbc.co.uk
Covid: Scottish schools to start phased return this month
The country's youngest primary and nursery pupils are likely to return to the classroom from 22 February.
86
163
755",,86,163,755,['https://pbs.twimg.com/card_img/1476516507064705024/-byFoABs?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1356618883231346688
87,BBC Breaking News,@BBCBreaking,2021-02-03T15:17:03.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 4일","More than 1 in 6 adults in the UK have now received a coronavirus vaccine, with over 10 million people given their first dose
bbc.co.uk
Covid vaccine: How many people are vaccinated in the UK?
A look at progress made in vaccinating the country, as nearly 52 million people have received at least one dose and more than 34 million have had a booster or third dose.
302
609
2.2천",,302,609,2.2천,['https://pbs.twimg.com/card_img/1478915024349548547/29UbG_wU?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1356985055860699138
88,BBC Breaking News,@BBCBreaking,2021-02-05T18:24:39.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 6일","Christopher Plummer, the distinguished Canadian actor best known for his role as Captain Von Trapp in The Sound of Music, dies at the age of 91
bbc.co.uk
Christopher Plummer: Star of The Sound of Music dies at 91
The distinguished Canadian actor played Captain Von Trapp in the much-loved 1965 musical.
468
1.9천
4.9천",,468,1.9천,4.9천,['https://pbs.twimg.com/card_img/1477120746690596864/UopNr534?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1357757042497376257
89,BBC Breaking News,@BBCBreaking,2021-02-09T08:27:24.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 9일","Mary Wilson, co-founder of the Supremes, the Motown group known for hits such as Baby Love and You Can't Hurry Love, has died aged 76
bbc.co.uk
Supremes co-founder and singer Mary Wilson dies aged 76
The Motown trio were known for hits such as Baby Love and You Can't Hurry Love.
368
1.7천
5.1천",,368,1.7천,5.1천,['https://pbs.twimg.com/card_img/1478397728619372546/-al71QA9?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359056290182537226
90,BBC Breaking News,@BBCBreaking,2021-02-09T12:51:52.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 9일","Fines of up to £10,000 and 10-year jail sentences threatened for people breaking travel rules designed to keep emerging variants out of UK
bbc.co.uk
Covid-19: Travellers face £1,750 cost for England quarantine hotels
People arriving in England from Covid hotspots also face £10,000 fines or jail if they break the rules.
668
1.4천
2.6천",,668,1.4천,2.6천,['https://pbs.twimg.com/card_img/1478456547235803140/cGnyo9GY?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359122847491371008
91,BBC Breaking News,@BBCBreaking,2021-02-09T17:14:53.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 10일","Pilot of helicopter which crashed killing basketball star Kobe Bryant, his daughter, and seven other people, broke flight rules, US investigators say
bbc.com
Kobe Bryant crash: Pilot 'likely disorientated amid fog'
Investigators say he may have felt ""pressure"" to complete the NBA star's ill-fated flight in 2020.
163
267
881",,163,267,881,['https://pbs.twimg.com/card_img/1478652792856363009/7XonIPET?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359189035323949058
92,BBC Breaking News,@BBCBreaking,2021-02-10T16:08:27.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 11일","World Health Organization backs Oxford-AstraZeneca vaccine, even in countries with new variants of coronavirus
bbc.co.uk
Covid: WHO backs Oxford vaccine 'even if variants present'
Its use in people over 65 as well as in countries where variants are circulating is recommended.
418
831
2.7천",,418,831,2.7천,['https://pbs.twimg.com/card_img/1476656501888483330/flkL524x?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359534706434461699
93,BBC Breaking News,@BBCBreaking,2021-02-11T16:26:23.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 12일","Duchess of Sussex Meghan Markle wins High Court privacy claim against Mail on Sunday newspaper over publication of letter to her father
bbc.co.uk
Meghan: Mail on Sunday privacy damage 'runs deep'
The Duchess of Sussex wins her claim over the publication of a letter to her father in the Mail on Sunday.
627
1.1천
6.5천",,627,1.1천,6.5천,['https://pbs.twimg.com/card_img/1477269227979612165/gIwJBT9z?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359901606771388424
94,BBC Breaking News,@BBCBreaking,2021-02-11T15:07:43.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 12일","Tocilizumab, a drug normally used to treat arthritis can be life-saver for sickest Covid patients, new research shows
bbc.co.uk
Arthritis drug tocilizumab cuts deaths from Covid
Giving it along with a steroid drug can help the sickest patients with Covid-19, research reveals.
119
552
1.7천",,119,552,1.7천,['https://pbs.twimg.com/card_img/1477393216496357385/9yimFtLy?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1359881809559969794
95,BBC Breaking News,@BBCBreaking,2021-02-12T13:51:28.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 12일","UK’s latest coronavirus ‘R’ number is estimated at between 0.7 and 0.9, suggesting the epidemic is shrinking
bbc.co.uk
Covid: Virus cases are going down across the UK
Data suggests lockdown is working, but the health secretary says there is ""still a long way to go"".
511
1.3천
3.5천",,511,1.3천,3.5천,['https://pbs.twimg.com/card_img/1477946562642808832/a_OgJ8EB?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1360225010816843778
96,BBC Breaking News,@BBCBreaking,2021-02-12T07:20:58.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 12일","The UK economy shrank by a record 9.9% last year - the largest annual fall on record, official figures show
bbc.co.uk
UK economy suffered record annual slump in 2020
The size of the economy shrank by 9.9% in 2020 as coronavirus restrictions hit output, figures show.
388
562
1.1천",,388,562,1.1천,['https://pbs.twimg.com/card_img/1478939903635382273/69qjIf7D?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1360126736705454083
97,BBC Breaking News,@BBCBreaking,2021-02-13T20:49:07.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 14일","Donald Trump is cleared of inciting a mob to attack the US Capitol. What it means for him and the country
bbc.co.uk
Trump impeachment trial: What verdict means for Trump, Biden and America
Reputations were burnished and tarnished - and a tumultuous stage was set for political battles to come.
1.2천
1.5천
2.9천",,1.2천,1.5천,2.9천,['https://pbs.twimg.com/card_img/1479987424365142024/CHFKTxKa?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1360692502597091334
98,BBC Breaking News,@BBCBreaking,2021-02-14T19:35:09.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 15일","The Duke and Duchess of Sussex are expecting their second child, a spokesperson for the couple has confirmed
bbc.co.uk
Meghan and Prince Harry expecting second child
The Queen and Royal Family are ""delighted"", as the Sussexes say ""Archie is going to be a big brother"".
1.5천
1.9천
1.1만",,1.5천,1.9천,1.1만,['https://pbs.twimg.com/card_img/1479856314218328067/jZZCjR18?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1361036274795220992
99,BBC Breaking News,@BBCBreaking,2021-02-14T14:34:18.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 14일","At least 15m people in UK have had their first Covid jab, Vaccine Minister Nadhim Zahawi says
bbc.co.uk
Covid: Vaccine given to 15 million in UK as PM hails 'extraordinary feat'
The PM calls it an ""extraordinary feat"", reached just over two months after the first vaccine was delivered.
408
659
3.1천",,408,659,3.1천,['https://pbs.twimg.com/card_img/1480260018863755271/zT24-3ci?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1360960563610865667
100,BBC Breaking News,@BBCBreaking,2021-02-16T13:00:23.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 16일","Princess Latifa, missing daughter of Dubai’s ruler, describes being drugged and held ""hostage"" on her father's orders, in secret footage seen by BBC News

#MissingPrincess
bbc.co.uk
Princess Latifa: 'Hostage' ordeal of Dubai ruler's daughter revealed
""I just want to be free,"" Princess Latifa, daughter of Dubai's ruler, says in video messages secretly recorded from a villa where she was being held following her failed escape in 2018.
441
2.6천
4.1천",,441,2.6천,4.1천,['https://pbs.twimg.com/card_img/1476006854702792706/KBP87xRL?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1361661705781190656
101,BBC Breaking News,@BBCBreaking,2021-02-16T14:18:07.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 16일","An extra 1.7 million adults in England to be asked to shield from coronavirus - and they will get priority access to vaccines
bbc.co.uk
Covid: Extra 1.7m vulnerable added to shielding list
The move brings the total to 4m in England and means vaccinations will be prioritised more quickly.
124
216
515",,124,216,515,['https://pbs.twimg.com/card_img/1477708437685301251/VtcobpdU?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1361681268845522944
102,BBC Breaking News,@BBCBreaking,2021-02-17T14:15:33.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 17일","Prince Philip admitted to hospital on Tuesday evening after feeling unwell as ""precautionary measure""
bbc.co.uk
Prince Philip, 99, in hospital 'as a precaution'
The duke had been feeling unwell for a few days, but it is not related to Covid, a palace source said.
396
1.1천
2.1천",,396,1.1천,2.1천,['https://pbs.twimg.com/card_img/1476904218753744898/9W5PLlKC?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362043007881592837
103,BBC Breaking News,@BBCBreaking,2021-02-17T17:40:43.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 18일","Rush Limbaugh, the prominent conservative US radio personality and political commentator, has died aged 70
bbc.co.uk
Obituary: Rush Limbaugh, provocative US radio host
The radio personality was one of the most famous and controversial conservative icons in the US.
348
374
997",,348,374,997,['https://pbs.twimg.com/card_img/1477183921934995457/-JYhO6XX?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362094639025635329
104,BBC Breaking News,@BBCBreaking,2021-02-18T21:00:29.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 19일","Touch down! Nasa's Perseverance rover successfully lands on Mars after seven-month voyage from Earth  https://bbc.in/2ZqM0oe
181
1천
6천",,181,1천,6천,[],https://twitter.com/BBCBreaking/status/1362507302029438976
105,BBC Breaking News,@BBCBreaking,2021-02-19T10:00:23.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 19일","UK Supreme Court rules Uber drivers should be classed as workers
bbc.com
Uber drivers are workers not self-employed, Supreme Court rules
The decision could mean thousands of Uber drivers are set to receive minimum wage and holiday pay.
365
3.4천
9.2천",,365,3.4천,9.2천,['https://pbs.twimg.com/card_img/1479308676326379524/QpymdhRy?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362703567757455362
106,BBC Breaking News,@BBCBreaking,2021-02-19T12:14:44.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 19일","Duke and Duchess of Sussex tell Queen they will not be returning as working members of Royal Family
bbc.co.uk
Harry and Meghan not returning as working members of Royal Family
""Service is universal"", the couple say, after the Queen confirms they will not continue with duties.
2.9천
3.7천
9.1천",,2.9천,3.7천,9.1천,['https://pbs.twimg.com/card_img/1479490179601768448/ZoMrV_oJ?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362737379312812033
107,BBC Breaking News,@BBCBreaking,2021-02-19T06:06:33.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 19일","A young woman has become the first protester to die in the anti-coup rallies in Myanmar after being shot in the head
bbc.co.uk
Myanmar coup: Woman shot during anti-coup protests dies
Mya Thwe Thwe Khaing, 20, is the first protester to die since the military coup on 1 February.
225
1천
1.4천",,225,1천,1.4천,['https://pbs.twimg.com/card_img/1479529816256745473/lKpTt8gD?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362644721701687300
108,BBC Breaking News,@BBCBreaking,2021-02-19T15:49:42.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 20일","Dubai royal family says Princess Latifa ""being cared for at home"" after BBC obtained videos in which she accused them of holding her hostage

#MissingPrincess
bbc.co.uk
Princess Latifa 'being cared for at home' - Dubai royal family
Dubai's royal family says she is ""being cared for at home"" after she accused them of holding her hostage.
321
365
822",,321,365,822,['https://pbs.twimg.com/card_img/1478792012623056897/84kZ4Ucu?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1362791477248729091
109,BBC Breaking News,@BBCBreaking,2021-02-20T15:36:10.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 21일","Prince Charles has arrived at the central London hospital treating his father, the Duke of Edinburgh
bbc.co.uk
Duke of Edinburgh: Prince Charles visits his father in hospital
The Duke of Edinburgh, 99, was admitted to King Edward VII Hospital in central London on Tuesday.
1.2천
1.8천
3.9천",,1.2천,1.8천,3.9천,['https://pbs.twimg.com/card_img/1477435561111601154/AtoseXUN?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1363150458488049667
110,BBC Breaking News,@BBCBreaking,2021-02-22T15:47:18.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 23일","Shops, hairdressers, gyms and outdoor hospitality will reopen in England on 12 April, if strict conditions are met, under plans being set out by PM Boris Johnson
bbc.co.uk
Lockdown: Boris Johnson unveils plan to end England restrictions by 21 June
Shops, hairdressers, gyms and outdoor hospitality could reopen on 12 April, Boris Johnson says.
407
1.6천
2.9천",,407,1.6천,2.9천,['https://pbs.twimg.com/card_img/1478067383130636288/gDMgTuEl?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1363878038618976257
111,BBC Breaking News,@BBCBreaking,2021-02-22T22:03:15.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 23일","The US has topped 500,000 deaths from Covid-19, the most for any country in the world
bbc.co.uk
Covid: Biden calls 500,000 death toll a heartbreaking milestone
President Joe Biden addresses the nation as the US mourns 500,000 people lost to Covid-19.
358
676
1.6천",,358,676,1.6천,['https://pbs.twimg.com/card_img/1478281182034812930/xOlVM4xx?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1363972647860723717
112,BBC Breaking News,@BBCBreaking,2021-02-23T20:02:06.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 24일","Tiger Woods taken to hospital following car crash, says Los Angeles County Sheriff's Department 

https://bbc.in/2NT52Rw
252
681
1.5천",,252,681,1.5천,['https://pbs.twimg.com/media/Eu77wajXUAIn9x_?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364304547729006593
113,BBC Breaking News,@BBCBreaking,2021-02-23T16:40:24.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 24일","Millions of face masks bought to protect UK NHS workers from Covid have been withdrawn because of safety concerns, BBC investigation finds
bbc.co.uk
One million high-grade NHS masks withdrawn over safety concerns
A batch of high-grade masks may not meet the right safety standards, the government says.
252
644
969",,252,644,969,['https://pbs.twimg.com/card_img/1478651417820762113/lyNBmG4F?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364253788115206144
114,BBC Breaking News,@BBCBreaking,2021-02-23T15:17:00.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 24일","Duke of Edinburgh is “responding to treatment” for an infection, but is not expected to leave hospital for several days, Buckingham Palace says
bbc.co.uk
Prince Philip has infection and is set to stay in hospital 'for several days'
The Duke of Edinburgh is responding to treatment and is ""comfortable"", Buckingham Palace says.
365
1.2천
2.4천",,365,1.2천,2.4천,['https://pbs.twimg.com/card_img/1478488494339399681/XhdJ-w4X?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364232801986445314
115,BBC Breaking News,@BBCBreaking,2021-02-23T04:26:04.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 23일","Australia says Facebook will reverse a decision to block access to news content
bbc.co.uk
Facebook reverses ban on news pages in Australia
Facebook will reverse a decision to block access to news content, Australia's government says.
128
312
954",,128,312,954,['https://pbs.twimg.com/card_img/1477972581970059266/Lh-fFVPp?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364068988192489480
116,BBC Breaking News,@BBCBreaking,2021-02-23T14:36:30.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 23일","Reopening of Scotland's economy - including shops, bars, restaurants, gyms and hairdressers - set to start in last week of April, First Minister Nicola Sturgeon says
bbc.co.uk
Covid in Scotland: Nicola Sturgeon unveils 'cautious' route out of lockdown
Scotland's stay at home rule could be lifted on 5 April, with the economy starting to reopen later in the month.
178
368
988",,178,368,988,['https://pbs.twimg.com/card_img/1475995979241467906/FUVsb6gy?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364222610079428609
117,BBC Breaking News,@BBCBreaking,2021-02-25T07:02:31.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 25일","Princess Latifa, Dubai ruler's captive daughter, asks UK police to re-investigate sister's kidnap in Cambridge in 2000
bbc.co.uk
Princess Latifa urges UK police to reopen sister's kidnap case
Dubai ruler's captive daughter writes to British police about her sister's abduction 20 years ago.
190
430
1.6천",,190,430,1.6천,['https://pbs.twimg.com/card_img/1479233344319623169/7JbsyW8e?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1364833135733710855
118,BBC Breaking News,@BBCBreaking,2021-02-26T10:05:09.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 26일","Shamima Begum, who left UK for Syria to join IS as a teenager, not allowed to return and fight her citizenship case, Supreme Court rules
bbc.co.uk
Shamima Begum cannot return to UK, Supreme Court rules
The ruling means she will not be able to come back to fight the decision to remove her British citizenship.
1.4천
1.7천
9.6천",,1.4천,1.7천,9.6천,['https://pbs.twimg.com/card_img/1476945286085939242/ZLn5YY9F?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1365241484899934211
119,BBC Breaking News,@BBCBreaking,2021-02-26T18:32:49.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 27일","US intelligence report says Saudi Crown Prince Mohammed Bin Salman approved an operation to kill journalist Jamal Khashoggi in 2018
bbc.co.uk
Jamal Khashoggi: US says Saudi prince approved Khashoggi killing
An official report says Saudi Crown Prince Mohammed bin Salman approved the journalist's murder.
685
1.4천
2.9천",,685,1.4천,2.9천,['https://pbs.twimg.com/card_img/1477723427381284871/Ky3xoSzc?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1365369242498060289
120,BBC Breaking News,@BBCBreaking,2021-02-26T11:30:06.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 26일","People in the UK aged 40-49 will be prioritised next for a Covid-19 jab, vaccine expert announces
bbc.co.uk
Age not job prioritised in second phase of Covid jab rollout
Over-40s will be first in line from mid-April after the top nine priority groups receive one dose.
519
886
2.3천",,519,886,2.3천,[],https://twitter.com/BBCBreaking/status/1365262862214701056
121,BBC Breaking News,@BBCBreaking,2021-02-28T11:05:34.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 28일","Actor Johnny Briggs, who played Mike Baldwin in UK soap Coronation Street for decades, dies aged 85
bbc.co.uk
Coronation Street star Johnny Briggs dies aged 85
The actor, who played Mike Baldwin in the soap, died after a long illness, his family said.
199
645
1.8천",,199,645,1.8천,['https://pbs.twimg.com/card_img/1480242522710425603/xS0xvDfa?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1365981465675259904
122,BBC Breaking News,@BBCBreaking,2021-02-28T14:35:28.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 2월 28일","More than 20 million people in UK have now had first dose of coronavirus vaccine, says health secretary
bbc.co.uk
Covid-19: More than 20 million in UK have had first jab
The milestone is a ""huge national achievement"" and ""every jab makes a difference"", Boris Johnson says.
192
495
2.2천",,192,495,2.2천,['https://pbs.twimg.com/card_img/1480261274340573195/05JhG9we?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366034286504214649
123,BBC Breaking News,@BBCBreaking,2021-03-01T17:36:20.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 2일","Single shot of either Oxford-AstraZeneca or Pfizer-BioNTech Covid vaccine reduces chance of needing hospital treatment by more than 80%, analysis in England shows
bbc.co.uk
Covid vaccines cut risk of serious illness by 80% in over-80s
The UK will soon be in a ""very different world"", government scientists promise after the success of the jabs.
309
1.6천
5.6천",,309,1.6천,5.6천,['https://pbs.twimg.com/card_img/1478057089503219719/U7kaXyIc?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366442190315094020
124,BBC Breaking News,@BBCBreaking,2021-03-01T13:29:46.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 1일","French court finds ex-President Sarkozy guilty of corruption, sentencing him to three years in jail, two of them suspended
bbc.co.uk
Sarkozy: Former French president sentenced to jail for corruption
The ex-president, found guilty of trying to bribe a judge, will remain free while he appeals.
380
1.7천
3.2천",,380,1.7천,3.2천,['https://pbs.twimg.com/card_img/1478054685265182723/iqm4ULi9?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366380141518143490
125,BBC Breaking News,@BBCBreaking,2021-03-01T12:42:40.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 1일","Prince Philip transferred to St Bartholomew's Hospital in central London to have tests for pre-existing heart condition as well as receive treatment for an infection
bbc.co.uk
Prince Philip transferred to second hospital for heart condition tests
The Duke of Edinburgh, 99, will undergo testing and observation for a pre-existing heart condition.
329
773
1.9천",,329,773,1.9천,['https://pbs.twimg.com/card_img/1476234911711440900/-YK8mLnj?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366368288171843588
126,BBC Breaking News,@BBCBreaking,2021-03-02T22:06:45.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 3일","UK’s furlough scheme, which has supported the wages of millions of workers during the Covid pandemic, to be extended until end of September
bbc.co.uk
Budget 2021: Rishi Sunak to extend furlough scheme until September
The move will help millions of people, Rishi Sunak says, ahead of setting out his tax and spending plans.
441
1.3천
1.7천",,441,1.3천,1.7천,['https://pbs.twimg.com/card_img/1476765989605892097/Ne0IBBUR?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366872630939238407
127,BBC Breaking News,@BBCBreaking,2021-03-02T09:32:34.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 2일","Former Liverpool and Scotland forward Ian St John has died at the age of 82
bbc.co.uk
Liverpool legend St John dies at age 82
Former Liverpool and Scotland forward Ian St John has died at the age of 82.
122
244
988",,122,244,988,['https://pbs.twimg.com/card_img/1478681641614647296/g_2FvpSU?format=jpg&name=240x240'],https://twitter.com/BBCBreaking/status/1366682836451868673
128,BBC Breaking News,@BBCBreaking,2021-03-03T04:36:21.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 3일","Australia's attorney general reveals he was investigated over a historic rape claim, but denies it ever happened
bbc.co.uk
Christian Porter: Australian attorney general denies rape allegation
Attorney General Christian Porter says he strongly rejects an allegation he raped a girl in 1988.
138
172
494",,138,172,494,['https://pbs.twimg.com/card_img/1476432851486842882/62tZvniU?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1366970677463506944
129,BBC Breaking News,@BBCBreaking,2021-03-04T09:38:01.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 4일","Prince Philip has had ""successful procedure"" for pre-existing heart condition and will stay in hospital for number of days, Buckingham Palace says
bbc.co.uk
Prince Philip has successful heart procedure, palace says
The Duke of Edinburgh will remain in hospital for a number of days, Buckingham Palace says.
397
683
3천",,397,683,3천,['https://pbs.twimg.com/card_img/1478861483807285256/0cbsB7gk?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1367408984974643201
130,BBC Breaking News,@BBCBreaking,2021-03-06T14:30:15.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 6일","Man, 50, arrested in Dundee in connection with disappearance of 25-year-old woman and two young children from South Gloucestershire
bbc.co.uk
Murder investigation over missing woman Bennylyn Burke and two-year-old daughter
Bennylyn Burke and two children had been missing from South Gloucestershire since 17 February.
64
156
642",,64,156,642,['https://pbs.twimg.com/card_img/1478618045782192130/tfF5at2o?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1368207302491246599
131,BBC Breaking News,@BBCBreaking,2021-03-07T12:25:25.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 7일","Nazanin Zaghari-Ratcliffe, British-Iranian woman jailed in Iran on spying charges, freed after 5 years - but faces new court date on separate charge
bbc.co.uk
Nazanin Zaghari-Ratcliffe must be released 'permanently', says PM
The British-Iranian's five-year sentence on spying charges has ended, but she faces a separate court case.
323
753
1.7천",,323,753,1.7천,['https://pbs.twimg.com/card_img/1480205606585716741/p2M7ydcP?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1368538275619672068
132,BBC Breaking News,@BBCBreaking,2021-03-09T18:36:25.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 10일","Piers Morgan to leave Good Morning Britain following thousands of complaints over comments about Meghan, Duchess of Sussex
bbc.co.uk
Piers Morgan leaves ITV's Good Morning Britain after row over Meghan remarks
It comes as Ofcom receives more than 40,000 complaints over Morgan's comments about the duchess.
3.3천
7.2천
2.9만",,3.3천,7.2천,2.9만,['https://pbs.twimg.com/card_img/1478104840203079680/Mh7GnhZ7?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1369356415056412746
133,BBC Breaking News,@BBCBreaking,2021-03-09T17:38:18.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 10일","Issues raised by Harry and Meghan are 'concerning' and will be addressed by family privately, Buckingham Palace says
bbc.co.uk
Meghan and Harry interview: Palace taking race issues 'very seriously'
The Palace says ""recollections may vary"" but matters in the TV interview will be addressed privately.
812
1천
2.5천",,812,1천,2.5천,['https://pbs.twimg.com/card_img/1478520418931720193/G87VqBHv?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1369341790176878592
134,BBC Breaking News,@BBCBreaking,2021-03-10T15:18:18.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 11일","Serving London police officer arrested on suspicion of murder following disappearance of 33-year-old Sarah Everard
bbc.co.uk
Sarah Everard disappearance: Met officer arrested on suspicion of murder
Londoner Sarah Everard, 33, has not been seen since she disappeared in Clapham a week ago.
308
1.3천
2.1천",,308,1.3천,2.1천,['https://pbs.twimg.com/card_img/1477921358025736192/My8wsha_?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1369668945632968715
135,BBC Breaking News,@BBCBreaking,2021-03-10T19:20:23.000Z,"BBC Breaking News
@BBCBreaking
·
2021년 3월 11일","Joe Biden's $1.9 trillion Covid-19 relief bill passes US House and goes to the president for signing into law
bbc.co.uk
Biden's $1.9tn Covid relief bill passes US Congress
The US government has now spent more than $5tn on recovery efforts during the pandemic.
98
315
1.4천",,98,315,1.4천,['https://pbs.twimg.com/card_img/1477625607655677954/F1MJMaEb?format=jpg&name=small'],https://twitter.com/BBCBreaking/status/1369729868641017857
